id,District
42017000210,3
42017000080,3
42017002650,3
42017000400,3
42017001020,3
42017002470,3
42017001184,3
42017001550,3
42017001980,3
42017001520,3
42017000740,3
42017001390,3
42017000810,3
42017001110,3
42017000585,3
42017001250,3
42017002100,3
42017002183,3
42017001915,3
42017002720,3
42017000598,3
42017002430,3
42017001410,3
42017000410,3
42017000910,3
42017000350,3
42017002680,3
42017002255,3
42017002730,3
42017002025,3
42017002115,3
42017002300,3
42017002787,3
42017001660,3
42017001820,3
42017000140,3
42017000100,3
42017000900,3
42017000775,3
42017001150,3
42017002480,3
42017000950,3
42017001140,3
42017002700,3
42017000760,3
42017000690,3
42017000490,3
42017001400,3
42017001830,3
42017001010,3
42017002210,3
42017001870,3
42017000813,3
42017000060,3
42017001460,3
42017000230,3
42017002200,3
42017000750,3
42017001090,3
42017002660,3
42017001080,3
42017001670,3
42017000260,3
42017001070,3
42017001703,3
42017000480,3
42017001600,3
42017000700,3
42017002540,3
42017000870,3
42017000575,3
42017000505,3
42017002110,3
42017002260,3
42017002490,3
42017001620,3
42017000190,3
42017001120,3
42017002040,3
42017002785,3
42017000270,3
42017000150,3
42017001880,3
42017001630,3
42077001210,4
42077000220,4
42077001410,4
42077000350,4
42077000010,4
42077001140,4
42077000610,4
42077001230,4
42077000540,4
42077001200,4
42077000570,4
42077000880,4
42077001390,4
42077000020,4
42077001150,4
42077000330,4
42077001350,4
42077000430,4
42077001450,4
42077000410,4
42077000840,4
42077001040,4
42077000560,4
42077001310,4
42077000620,4
42077000095,4
42077001080,4
42077001130,4
42077001025,4
42077000920,4
42077000080,4
42077000210,4
42077000310,4
42077001256,4
42077000810,4
42077001222,4
42077000970,4
42077001000,4
42077001255,4
42077000190,4
42077000120,4
42077000510,4
42077000160,4
42077000680,4
42077000730,4
42077000550,4
42077000470,4
42077000480,4
42077000450,4
42077001030,4
42077000600,4
42077000580,4
42077000830,4
42077001055,4
42077000770,4
42077000460,4
42077001380,4
42077000360,4
42077001090,4
42077000710,4
42077000780,4
42077001360,4
42077001120,4
42077000900,4
42077001160,4
42077000420,4
42077000720,4
42077000290,4
42077000790,4
42077000660,4
42077000630,4
42077000700,4
42077001270,4
42077001020,4
42077000590,4
42077000990,4
42077001190,4
42077001170,4
42077001022,4
42077001460,4
42077001100,4
42077001290,4
42077001425,4
42077000520,4
42077000800,4
42077000130,4
42077000390,4
42077000260,4
42077000140,4
42077001370,4
42077000340,4
42077000940,4
42077000070,4
42077000280,4
42077000500,4
42077000820,4
42077000490,4
42077000640,4
42077000980,4
42077001070,4
42077000270,4
42077000060,4
42077000850,4
42077001320,4
42077001430,4
42077001314,4
42077000250,4
42077000930,4
42077001110,4
42077000440,4
42077001251,4
42077000860,4
42077000924,4
42077000170,4
42077000750,4
42077000400,4
42077000650,4
42077000690,4
42077000870,4
42077000370,4
42077001011,4
42077000240,4
42077000040,4
42077001240,4
42077000960,4
42077000740,4
42077000928,4
42077001330,4
42077000200,4
42077001440,4
42077000760,4
42077000922,4
42077000180,4
42077000892,4
42077001340,4
42077000320,4
42077000050,4
42077000300,4
42077000670,4
42077000110,4
42077001258,4
42077000950,4
42077000230,4
42077000380,4
42077000030,4
42077001312,4
42077001470,4
42077001260,4
42077001052,4
42077000530,4
42077001060,4
42077000150,4
42077001280,4
42077000912,4
42077001301,4
42077000926,4
42077001400,4
42077001257,4
42095000608,4
42095000960,4
42095000390,4
42095000615,4
42095000060,4
42095000050,4
42095000980,4
42095000115,4
42095001210,4
42095001060,4
42095000830,4
42095000150,4
42095000560,4
42095001320,4
42095000450,4
42095000601,4
42095000840,4
42095000430,4
42095000870,4
42095000810,4
42095000160,4
42095000345,4
42095000900,4
42095000910,4
42095000460,4
42095000300,4
42095001110,4
42095000290,4
42095000230,4
42095000800,4
42095000880,4
42095000339,4
42095000337,4
42095000470,4
42095000550,4
42095000930,4
42095001020,4
42095000140,4
42095000490,4
42095000331,4
42095000020,4
42095001000,4
42095000344,4
42095000890,4
42095000090,4
42095001340,4
42095001030,4
42095001120,4
42095000740,4
42095000347,4
42095000665,4
42095000372,4
42095001220,4
42095000750,4
42095000760,4
42095000920,4
42095000820,4
42095000680,4
42095000670,4
42095001200,4
42095001330,4
42095001010,4
42095000650,4
42095000594,4
42095000530,4
42095001160,4
42095001080,4
42095000320,4
42095000620,4
42095001040,4
42095000351,4
42095001090,4
42095000660,4
42095000500,4
42095000255,4
42095000950,4
42095000570,4
42095000380,4
42095001170,4
42095000008,4
42095000580,4
42095000220,4
42095000640,4
42095000200,4
42095000770,4
42095001140,4
42095000240,4
42095000420,4
42095001280,4
42095000710,4
42095000990,4
42095000860,4
42095000358,4
42095000720,4
42095001250,4
42095000130,4
42095000700,4
42095000590,4
42095001150,4
42095001180,4
42095001190,4
42095000940,4
42095001100,4
42095000520,4
42095000730,4
42095000540,4
42095000310,4
42095000170,4
42095000280,4
42095000440,4
42095000190,4
42095000850,4
42095001350,4
42095000065,4
42095000825,4
42095000012,4
42095000510,4
42095000668,4
42095000030,4
42095000480,4
42095000354,4
42095001270,4
42095000040,4
42095000368,4
42095001260,4
42095001050,4
42095001240,4
42095000075,4
42095000349,4
42095000970,4
42095001310,4
42095000352,4
42095001130,4
42095001070,4
42095000100,4
42095000780,4
42095000180,4
42095000400,4
42095000690,4
42095000364,4
42095000667,4
42095001290,4
42095001230,4
42095000210,4
42095000270,4
42095000250,4
42095001300,4
42095000630,4
42095000356,4
42095000410,4
42095000332,4
42095000790,4
42095000333,4
42095000827,4
42025000376,4
42025000379,4
42025000258,4
42025000170,4
42025000360,4
42025000270,4
42025000428,4
42025000050,4
42025000340,4
42025000058,4
42025000371,4
42025000460,4
42025000390,4
42025000420,4
42025000380,4
42025000310,4
42025000130,4
42025000190,4
42025000062,4
42025000150,4
42025000262,4
42025000280,4
42025000160,4
42025000363,4
42025000040,4
42025000320,4
42025000290,4
42025000090,4
42025000440,4
42025000120,4
42025000015,4
42025000240,4
42025000230,4
42025000180,4
42025000210,4
42025000250,4
42025000080,4
42025000110,4
42025000367,4
42025000300,4
42025000350,4
42025000070,4
42025000400,4
42025000330,4
42025000200,4
42025000100,4
42025000220,4
42025000432,4
42025000140,4
42025000450,4
42025000410,4
42091000440,5
42091002040,6
42091000580,5
42091002460,5
42091002920,5
42091001850,3
42091002680,5
42091001490,6
42091001210,5
42091000305,5
42091000165,5
42091003131,5
42091003770,5
42091001250,5
42091003250,5
42091002740,5
42091000340,5
42091000150,5
42091001956,5
42091000927,5
42091001065,5
42091002580,5
42091002560,5
42091002130,5
42091000480,5
42091000285,5
42091000540,5
42091003210,5
42091003590,5
42091003540,3
42091002488,5
42091002880,5
42091001750,6
42091000090,5
42091003193,5
42091003530,3
42091002025,5
42091001710,5
42091002910,5
42091003670,5
42091002070,5
42091003350,5
42091003561,5
42091002195,5
42091001917,5
42091002205,5
42091002420,5
42091002160,5
42091003855,5
42091000015,5
42091001360,5
42091003700,5
42091003652,5
42091001200,5
42091002973,5
42091001026,5
42091001500,6
42091002170,5
42091003180,5
42091000235,5
42091002762,5
42091001822,5
42091002100,5
42091002120,5
42091000125,5
42091001965,5
42091003300,5
42091000918,5
42091003710,5
42091000806,5
42091001690,5
42091002520,5
42091000470,5
42091000992,5
42091002748,5
42091003570,5
42091003470,5
42091003360,5
42091001829,5
42091003280,5
42091002860,5
42091003240,5
42091002410,5
42091003200,5
42091000365,5
42091003141,5
42091001323,5
42091000980,3
42091001790,6
42091003450,3
42091000105,5
42091003600,5
42091001307,5
42091002775,5
42091001875,5
42091003580,5
42091003310,5
42091000933,5
42091003150,5
42091000560,5
42091002090,5
42091000420,5
42091003520,3
42091001270,5
42091003565,5
42091001123,5
42091001036,5
42091002953,5
42091001263,5
42091000910,5
42091002956,5
42091003660,5
42091001840,3
42091002770,5
42091002660,4
42091002020,5
42091000620,5
42091003340,5
42091002500,5
42091001820,3
42091003136,5
42091003260,4
42091001022,5
42091000870,5
42091001987,5
42091003760,5
42091001279,5
42091003841,5
42091001113,5
42091000931,5
42091003861,5
42091000818,5
42091003865,5
42091002980,5
42091001935,5
42091003001,5
42091002690,5
42091003480,5
42091001240,5
42091001997,5
42091000500,5
42091000185,5
42091002940,5
42091000710,5
42091001380,6
42091000205,5
42091002950,5
42091003320,5
42091002835,5
42091002640,5
42091000460,3
42091001981,5
42091001135,5
42091001450,6
42091000430,5
42091003400,5
42091001845,5
42091003720,5
42091002820,5
42091002480,5
42091001880,5
42091000115,5
42091001470,5
42091002140,5
42091003690,5
42091002110,5
42091001770,6
42091003640,5
42091003025,5
42091003384,5
42091001911,5
42091001220,5
42091002730,5
42091000510,5
42091003077,5
42091001002,5
42091000940,5
42091001092,5
42091002670,5
42091000670,5
42091000650,5
42091000175,5
42091003440,5
42091001296,5
42091001143,5
42091002210,5
42091003011,5
42091003800,5
42091001108,5
42091001280,5
42091001460,5
42091001144,5
42091001012,5
42091001725,6
42091002810,5
42091003430,5
42091000950,3
42091002050,6
42091000265,5
42091001989,5
42091002220,5
42091001295,5
42091002570,5
42091002590,5
42091003780,5
42091000810,5
42091000630,5
42091000410,5
42091002620,5
42091001680,5
42091000390,5
42091001287,5
42091000780,5
42091003658,5
42091000230,5
42091000075,5
42091000400,5
42091003100,5
42091000310,5
42091000095,5
42091001923,5
42091002850,5
42091000900,5
42091002652,5
42091003550,5
42091000025,5
42091000045,5
42091001032,5
42091002200,5
42091003460,5
42091001485,6
42091001016,5
42091000135,5
42091000345,5
42091003110,5
42091003845,5
42091003750,5
42091001370,5
42091001800,3
42091001128,5
42091003510,3
42091003382,5
42091001910,5
42091002900,5
42091001510,6
42091003610,5
42091001938,5
42091001350,5
42091000770,5
42091002470,5
42091002890,5
42091001326,5
42091002035,5
42091001340,5
42091000155,5
42091000812,5
42091000245,5
42091000450,5
42091003835,5
42091001290,5
42091001983,5
42091002000,5
42091000790,5
42091003390,5
42091002400,5
42091000960,3
42091002648,5
42091000005,5
42091000850,5
42091000355,5
42091001950,5
42091003070,5
42091003410,3
42091003730,5
42091001006,5
42091003290,5
42091001900,5
42091003810,5
42091002630,5
42091001540,5
42091002430,4
42091000055,5
42091003490,5
42091001670,5
42091001660,5
42091001905,5
42091003030,5
42091003860,5
42091002790,5
42091000924,5
42091001810,3
42091001890,5
42091003821,5
42091000720,5
42091002530,5
42091003665,5
42091001944,5
42091003040,5
42091001272,5
42091002895,5
42091003223,5
42091000890,5
42091001985,5
42091003646,5
42091002795,5
42091001170,5
42091002755,5
42091001640,6
42091002780,5
42091003831,5
42091002190,5
42091000830,4
42091000225,5
42091003790,5
42091002990,5
42091001091,5
42091001390,5
42091003050,5
42091001440,5
42091001430,5
42091001040,5
42091002800,5
42091001230,5
42091003060,5
42091002830,5
42091001085,5
42091000732,5
42091003650,5
42091001785,3
42091001150,5
42091003825,5
42091003121,5
42091003420,3
42091001590,6
42091003620,5
42091002960,5
42091003233,5
42091000760,5
42091001620,6
42091001050,5
42091000065,5
42091003090,5
42091003630,5
42091000970,5
42091000914,5
42091001836,5
42091000530,5
42091000740,5
42091000275,5
42091001760,6
42091003680,5
42091001815,5
42091000750,5
42091000640,5
42091000680,5
42091000570,5
42091001260,5
42091000726,5
42091000936,5
42091000520,5
42091001550,5
42091000700,5
42091002605,5
42091000490,5
42091000860,5
42091000919,5
42091001072,5
42091000880,5
42091000660,5
42091001929,5
42091003170,5
42091001060,5
42091000255,5
42091001118,5
42091003812,5
42091003160,5
42091001303,5
42091000840,5
42091003370,5
42091002515,5
42091001420,5
42091003330,5
42091002870,5
42091000690,5
42091001530,5
42091002930,5
42091002970,5
42091001190,5
42091001055,5
42091000728,5
42091002450,5
42091000800,5
42091002510,5
42091003740,5
42091002840,5
42091001105,5
42091003500,3
42091003020,5
42091003270,5
42091001480,6
42091000330,5
42091001610,6
42091000335,5
42091001400,5
42091001731,6
42091001098,5
42091000195,5
42091001699,5
42091000590,5
42091000996,5
42091000600,5
42091000550,5
42091001520,5
42091001795,3
42091000610,5
42091001600,6
42091001145,5
42091000915,5
42091001180,5
42045000910,6
42045003150,6
42045000851,6
42045002810,6
42045003088,6
42045002924,6
42045001380,6
42045002380,6
42045001090,6
42045001860,6
42045001910,6
42045003520,6
42045000900,6
42045000103,6
42045001920,6
42045001810,6
42045001510,6
42045000250,6
42045003820,6
42045002620,6
42045001160,6
42045003291,6
42045000090,6
42045000010,6
42045000150,6
42045000380,6
42045003340,6
42045000630,6
42045003130,6
42045002321,6
42045001710,6
42045000190,6
42045000080,6
42045002680,6
42045001260,6
42045001970,6
42045002000,6
42045002630,6
42045000568,6
42045001670,6
42045003200,6
42045002042,6
42045001360,6
42045002345,6
42045002930,6
42045003050,6
42045002790,6
42045002030,6
42045001720,6
42045003210,6
42045000831,6
42045002750,6
42045002510,6
42045000410,6
42045002470,6
42045000315,6
42045000290,6
42045001700,6
42045001660,6
42045002650,6
42045000030,6
42045003380,6
42045000520,6
42045002140,6
42045003160,6
42045000555,6
42045002061,6
42045002900,6
42045001310,6
42045002670,6
42045003430,6
42045001450,6
42045000174,6
42045000091,6
42045001120,6
42045002210,6
42045001070,6
42045003860,6
42045000790,6
42045000260,6
42045001300,6
42045001150,6
42045000545,6
42045002560,6
42045000112,6
42045000120,6
42045002450,6
42045000720,6
42045000020,6
42045002052,6
42045000435,6
42045002460,6
42045001560,6
42045002500,6
42045003053,6
42045002270,6
42045000816,6
42045003058,6
42045001890,6
42045001180,6
42045002690,6
42045001730,6
42045000843,6
42045000050,6
42045000650,6
42045000130,6
42045003000,6
42045001340,6
42045003450,6
42045003170,6
42045002870,6
42045002160,6
42045001500,6
42045002085,6
42045000180,6
42045002110,6
42045001690,6
42045000730,6
42045003010,6
42045002055,6
42045003320,6
42045001460,6
42045003078,6
42045003043,6
42045000070,6
42045002640,6
42045000395,6
42045001140,6
42045002850,6
42045003455,6
42045001975,6
42045001990,6
42045001110,6
42045002600,6
42045002710,6
42045002100,6
42045001870,6
42045000828,6
42045001740,6
42045002780,6
42045003240,6
42045002530,6
42045002570,6
42045000280,6
42045000485,6
42045000572,6
42045000060,6
42045001330,6
42045002660,6
42045002045,6
42045001290,6
42045003260,6
42045001200,6
42045000240,6
42045003840,6
42045001390,6
42045002310,6
42045003073,6
42045001015,6
42045000370,6
42045001430,6
42045002800,6
42045001840,6
42045002490,6
42045002410,6
42045000160,6
42045002280,6
42045001005,6
42045002770,6
42045002130,6
42045002180,6
42045002370,6
42045001550,6
42045003020,6
42045001950,6
42045000200,6
42045001010,6
42045001230,6
42045000800,6
42045001750,6
42045003510,6
42045002910,6
42045001320,6
42045000210,6
42045001370,6
42045001880,6
42045000440,6
42045002540,6
42045001400,6
42045001060,6
42045002825,6
42045002920,6
42045002082,6
42045003140,6
42045002860,6
42045003330,6
42045002099,6
42045000230,6
42045002970,6
42045000680,6
42045000360,6
42045000040,6
42045002550,6
42045001955,6
42045002170,6
42045000305,6
42045000640,6
42045002885,6
42045001420,6
42045002866,6
42045000220,6
42045002340,6
42045001760,6
42045001440,6
42045001630,6
42045001570,6
42045003410,6
42045001830,6
42045002260,6
42045002520,6
42045001270,6
42045000824,6
42045003068,6
42045001930,6
42045001410,6
42045002072,6
42045002290,6
42045001350,6
42045001250,6
42045003440,6
42045002830,6
42045002820,6
42045000530,6
42045001900,6
42045003460,6
42045001020,6
42045003500,6
42045002921,6
42045002350,6
42045001995,6
42045002912,6
42045002120,6
42045000760,6
42045000420,6
42045000510,6
42045001820,6
42045001280,6
42045001800,6
42045001770,6
42045000578,6
42045002775,6
42045001130,6
42045001210,6
42045001220,6
42045002430,6
42045003350,6
42045000099,6
42045001640,6
42045000829,6
42045003083,6
42045002240,6
42045002330,6
42045003850,6
42045003830,6
42045001240,6
42045000177,6
42045003365,6
42045000140,6
42045003550,6
42045003063,6
42045002440,6
42045002150,6
42045003110,6
42045001040,6
42045003030,6
42045003190,6
42045003255,6
42045002980,6
42045001620,6
42045000105,6
42045002097,6
42045001780,6
42045003220,6
42045003048,6
42045002390,6
42045000335,6
42045002580,6
42045001960,6
42045002880,6
42045002357,6
42045001790,6
42045001100,6
42045002760,6
42045002095,6
42045002400,6
42045002805,6
42045003300,6
42045000101,6
42045000833,6
42045001480,6
42045003311,6
42045002075,6
42045000700,6
42045002755,6
42045001080,6
42045000170,6
42045002916,6
42045002420,6
42045003280,6
42045002230,6
42045000880,6
42045000660,6
42045003540,6
42045003120,6
42045000562,6
42045001170,6
42045003180,6
42045002015,6
42045003040,6
42045002200,6
42045003250,6
42045001470,6
42045002610,6
42045002928,6
42045002480,6
42045000475,6
42045002190,6
42045001850,6
42045001650,6
42045002010,6
42045003371,6
42045002950,6
42045001940,6
42045002890,6
42045002700,6
42045000856,6
42045002091,6
42045002220,6
42045002590,6
42045003362,6
42045000270,6
42045000710,6
42045000770,6
42045002300,6
42045000495,6
42045000890,6
42045002840,6
42045002250,6
42045000920,6
42045000780,6
42045001980,6
42045001540,6
42045001580,6
42045000345,6
42045001680,6
42045000690,6
42045000670,6
42045000836,6
42045002845,6
42045003230,6
42045003420,6
42045001490,6
42045000834,6
42045003390,6
42045002863,6
42045003401,6
42001000400,12
42001000370,12
42001000040,12
42001000120,12
42001000290,12
42001000180,12
42001000432,12
42001000410,12
42001000385,12
42001000440,12
42001000200,12
42001000460,12
42001000240,12
42001000078,12
42001000360,12
42001000350,12
42001000270,12
42001000434,12
42001000100,12
42001000060,12
42001000150,12
42001000310,12
42001000260,12
42001000450,12
42001000140,12
42001000380,12
42001000110,12
42001000050,12
42001000340,12
42001000170,12
42001000090,12
42001000010,12
42001000427,12
42001000070,12
42001000190,12
42001000425,12
42001000480,12
42001000320,12
42001000210,12
42001000230,12
42001000436,12
42001000130,12
42001000280,12
42001000160,12
42001000082,12
42001000390,12
42001000330,12
42001000030,12
42001000020,12
42001000490,12
42029000905,7
42029000602,7
42029000610,7
42029000640,7
42029000622,7
42029000650,7
42029000630,7
42029000660,7
42029000755,7
42029000560,7
42029000540,7
42029000760,7
42029001720,7
42029000365,7
42133000700,12
42133000130,12
42071000570,8
42075000340,8
42075000130,8
42075000240,8
42075000170,8
42075000160,8
42075000062,8
42075000070,8
42075000370,8
42075000310,8
42075000260,8
42075000090,8
42075000190,8
42075000010,8
42075000520,8
42075000210,8
42075000030,8
42075000350,8
42075000460,8
42075000360,8
42075000410,8
42075000504,8
42075000080,8
42075000120,8
42075000470,8
42075000502,8
42075000230,8
42075000488,8
42075000200,8
42075000375,8
42075000391,8
42075000050,8
42075000530,8
42075000320,8
42075000450,8
42075000150,8
42075000280,8
42075000300,8
42075000250,8
42075000100,8
42075000440,8
42075000290,8
42075000220,8
42075000108,8
42075000420,8
42075000040,8
42075000540,8
42075000430,8
42075000270,8
42075000332,8
42075000400,8
42075000020,8
42075000180,8
42075000334,8
42075000494,8
42075000064,8
42075000380,8
42075000112,8
42075000510,8
42075000140,8
42075000492,8
42029000690,7
42029000340,7
42029000371,7
42029001715,6
42029001705,6
42029001540,6
42029001650,6
42029000860,7
42029001316,7
42029000570,7
42029001300,7
42029000090,7
42029000320,6
42029000250,7
42029001250,6
42029001700,7
42029000740,7
42029000210,7
42029001060,7
42029000715,7
42029000670,7
42029001520,6
42029001740,7
42029001290,6
42029001460,7
42029000100,7
42029000510,6
42029000780,7
42029001320,7
42029000421,7
42029000420,6
42029000965,7
42029000530,6
42029000010,7
42029000935,7
42029001378,7
42029000925,7
42029000840,7
42029000414,7
42029000820,7
42029001830,6
42029001000,7
42029001140,6
42029000037,7
42029001070,7
42029000895,7
42029001835,6
42029001870,6
42029000240,7
42029001415,7
42029001360,7
42029001824,7
42029001040,7
42029000850,7
42029001480,7
42029001530,6
42029001190,6
42029001410,7
42029000480,6
42029000800,7
42029000160,7
42029001010,7
42029000216,7
42029000025,7
42029001020,7
42029001525,7
42029001230,6
42029000350,7
42029000625,7
42029001390,7
42029000206,7
42029001832,7
42029001200,6
42029000730,7
42029001370,7
42029000334,7
42029001472,7
42029001750,7
42029000300,6
42029000790,7
42029001384,7
42029001180,6
42029001636,6
42029001828,7
42029000720,6
42029000550,7
42029001610,6
42029000070,7
42029000260,7
42029001385,7
42029001730,7
42029001450,7
42029000080,7
42029001382,7
42029001220,6
42029001631,6
42029000170,7
42029000130,7
42029000430,6
42029000975,7
42029001400,7
42029000680,7
42029001570,6
42029001670,6
42029001910,6
42029000065,7
42029001465,7
42029000460,6
42029000752,7
42029000185,7
42029000050,7
42029001431,7
42029001050,7
42029001646,6
42029000835,7
42029001418,7
42029001375,7
42029001535,7
42029000195,7
42029000520,6
42029001860,6
42029001710,7
42029001270,6
42029000770,7
42029001420,7
42029000490,6
42029000222,7
42029001015,7
42029001818,7
42029001560,6
42029001880,6
42029001600,7
42029001850,6
42029000945,7
42029000325,6
42029001500,6
42029001955,6
42029001474,7
42029001080,7
42029001260,6
42029000060,7
42029001136,6
42029000705,7
42029001170,6
42029001025,7
42029001005,7
42029000428,7
42029001133,6
42029001240,6
42029001350,7
42029000230,7
42029000450,6
42029001800,6
42029001510,6
42029001840,6
42029000919,7
42029000140,7
42029000203,7
42029000295,6
42029000381,7
42029000270,6
42029001280,6
42029000375,7
42029001838,7
42029000995,7
42029000955,7
42029001030,7
42029001812,7
42029000985,7
42029001120,7
42029000615,7
42029001245,6
42029001641,6
42029001550,6
42029000345,6
42029000110,7
42029000917,7
42029000020,7
42029001890,6
42029000361,7
42029001965,6
42029000870,7
42029001416,7
42029000291,6
42029000347,6
42029000440,6
42029001308,7
42029001160,6
42029001620,6
42029000810,7
42029000213,7
42029001820,6
42029000580,7
42029001440,7
42029001312,7
42029001810,6
42029001680,7
42029001110,7
42029000338,7
42029000310,6
42029001690,7
42029000120,7
42029000225,7
42029000435,7
42029000150,7
42029000830,7
42029000041,7
42029001806,7
42029001760,7
42029000620,7
42029000500,6
42029001150,6
42029001100,7
42029000470,6
42029001090,7
42029001275,6
42029000410,6
42029000036,6
42071000640,8
42071001130,8
42071001610,8
42071000429,8
42071001770,8
42071001520,8
42071001884,8
42071001780,8
42071001710,8
42071001580,8
42071001640,8
42071000210,8
42071000350,8
42071000330,8
42071001850,8
42071000550,8
42071001904,8
42071000050,8
42071000520,8
42071001790,8
42071001720,8
42071000010,8
42071001930,8
42071001590,8
42071001070,8
42071001160,8
42071001540,8
42071000710,8
42071000600,8
42071000070,8
42071000870,8
42071001230,8
42071000300,8
42071000282,8
42071001840,8
42071000790,8
42071001402,8
42071001680,8
42071000220,8
42071001320,8
42071001060,8
42071000960,8
42071000040,8
42071001600,8
42071001120,8
42071000425,8
42071000460,8
42071000560,8
42071001923,8
42071000367,8
42071000240,8
42071000230,8
42071001155,8
42071000320,8
42071001392,8
42071000272,8
42071000470,8
42071001340,8
42071000080,8
42071000530,8
42071001560,8
42071000860,8
42071001700,8
42071000680,8
42071001525,8
42071001454,8
42071001776,8
42071000115,8
42071001630,8
42071000092,8
42071001440,8
42071000540,8
42071001405,8
42071001470,8
42071000340,8
42071001550,8
42071001337,8
42071001380,8
42071001810,8
42071002105,8
42071000250,8
42071001452,8
42071001090,8
42071001510,8
42071000427,8
42071001690,8
42071001955,8
42071001250,8
42071001080,8
42071001572,8
42071001938,8
42071001370,8
42071001465,8
42071000088,8
42071001220,8
42071000265,8
42071001020,8
42071001870,8
42071001910,8
42071001143,8
42071001140,8
42071000420,8
42071001945,8
42071001344,8
42071001622,8
42071001860,8
42071001760,8
42071000740,8
42071000750,8
42071000720,8
42071001346,8
42071000910,8
42071000100,8
42071001280,8
42071001190,8
42071001410,8
42071000190,8
42071000490,8
42071000020,8
42071000512,8
42071001980,8
42071000160,8
42071001765,8
42071000700,8
42071001430,8
42071000670,8
42071001987,8
42071000840,8
42071000820,8
42071001574,8
42071000930,8
42071000200,8
42071002095,8
42071001800,8
42071001480,8
42071001820,8
42071001995,8
42071001795,8
42071000435,8
42071001290,8
42071001530,8
42071001350,8
42071001750,8
42071001890,8
42071001902,8
42071001785,8
42071001882,8
42071000434,8
42071000780,8
42071001490,8
42071000630,8
42071000433,8
42071000890,8
42071000480,8
42071000390,8
42071001624,8
42071000310,8
42071000900,8
42071000925,8
42071000950,8
42071000327,8
42071000500,8
42071001332,8
42071000323,8
42071001050,8
42071001000,8
42071000518,8
42071000380,8
42071001635,8
42071001310,8
42071000060,8
42071000610,8
42071000262,8
42071001420,8
42071000445,8
42071000650,8
42071001170,8
42071000580,8
42071001300,8
42071000290,8
42071000030,8
42071000388,8
42071000395,8
42071001950,8
42071001830,8
42071001920,8
42071000375,8
42071002000,8
42071001360,8
42071000155,8
42071000440,8
42071000335,8
42071000830,8
42071000970,8
42071001040,8
42071001535,8
42071000170,8
42071000402,8
42071000450,8
42071000386,8
42071000288,8
42071000778,8
42071000660,8
42071000850,8
42071000431,8
42071001778,8
42071000140,8
42071001200,8
42071000980,8
42071001270,8
42071001030,8
42071000275,8
42071001735,8
42071001960,8
42071001935,8
42071000940,8
42071001926,8
42071000605,8
42071001240,8
42071000772,8
42071001100,8
42071000360,8
42071001802,8
42071000800,8
42071001110,8
42071000355,8
42071001335,8
42071000730,8
42071001180,8
42071000810,8
42071000990,8
42071000880,8
42071000590,8
42071001576,8
42071001260,8
42071001940,8
42071001146,8
42071000690,8
42071001210,8
42071001398,8
42011001715,7
42011000208,8
42011000212,8
42011000730,7
42011001370,7
42011001520,7
42011000090,8
42011000080,7
42011001550,7
42011000770,7
42011000750,7
42011000510,7
42011000810,7
42011001050,7
42011001110,7
42011000295,7
42011000120,8
42011000388,7
42011000940,7
42011001694,7
42011001477,7
42011001185,7
42011000790,8
42011001460,7
42011000260,7
42011001640,8
42011000850,7
42011001140,7
42011000397,7
42011001610,8
42011001495,7
42011000380,7
42011000800,7
42011000980,7
42011001770,7
42011000860,7
42011001470,7
42011000990,7
42011000830,8
42011000767,7
42011000430,8
42011000646,7
42011000058,7
42011000580,7
42011000690,7
42011001630,8
42011000600,7
42011000056,7
42011001438,7
42011001775,7
42011000160,7
42011000180,7
42011001412,7
42011000652,7
42011001750,8
42011000480,8
42011000032,7
42011000530,7
42011001405,7
42011000840,8
42011001310,7
42011000391,7
42011000654,7
42011000188,7
42011001530,7
42011000320,7
42011000662,7
42011001330,7
42011000700,7
42011001510,7
42011001418,7
42011000040,7
42011000880,7
42011001442,7
42011000618,7
42011000358,7
42011000340,7
42011000220,7
42011001560,7
42011001170,7
42011001780,7
42011000310,7
42011000670,8
42011000192,7
42011000170,7
42011001240,7
42011000590,7
42011001572,7
42011000420,7
42011001285,7
42011001579,7
42011000230,7
42011001760,8
42011000020,8
42011001540,7
42011001398,7
42011000610,7
42011000820,8
42011000280,7
42011001380,7
42011000450,8
42011001452,7
42011000500,7
42011000720,7
42011000240,7
42011001260,7
42011001360,7
42011000460,7
42011001010,7
42011000402,7
42011001580,7
42011000406,7
42011001660,7
42011001340,7
42011001430,8
42011001571,7
42011001670,8
42011000710,7
42011001700,7
42011001060,7
42011000301,7
42011001705,7
42011000365,7
42011001578,7
42011000070,7
42011000680,7
42011001160,7
42011001487,7
42011001574,7
42011000540,7
42011000545,8
42011001692,7
42011000355,7
42011000410,8
42011000034,7
42011001795,7
42011001305,7
42011001650,7
42011000640,7
42011000110,8
42011001390,7
42011000742,7
42011000440,8
42011000140,7
42011000384,7
42011000520,7
42011001448,7
42011000051,7
42011000490,7
42011000910,7
42011001502,7
42011000399,7
42011000150,7
42011000782,7
42011000470,7
42011001558,7
42011000250,7
42011000930,7
42011001230,7
42011000395,7
42011000760,7
42011000623,7
42011001040,7
42011001145,7
42011000100,7
42011001680,8
42011001350,7
42011000393,7
42011000060,7
42011001576,7
42011001485,7
42011000920,7
42011000771,7
42011000785,7
42011000292,7
42011001020,7
42011001480,8
42011000200,8
42011001030,7
42011001620,7
42011000779,7
42011001790,7
