GEOID20,District
42015000220,9
42015000230,9
42015000240,9
42015000250,9
42015000260,9
42015000270,9
42015000280,9
42015000290,9
42015000030,9
42015000300,9
42015000310,9
42015000320,9
42015000330,9
42015000340,9
42015000350,9
42015000360,9
42015000370,9
42015000380,9
42015000390,9
42015000040,9
42015000400,9
42015000410,9
42015000420,9
42015000430,9
42015000440,9
42015000450,9
42015000460,9
42015000470,9
42015000480,9
42015000490,9
42015000050,9
42015000500,9
42015000510,9
42015000520,9
42015000530,9
42015000540,9
42015000550,9
42015000560,9
42015000570,9
42015000580,9
42015000590,9
42015000060,9
42015000600,9
42015000610,9
42015000070,9
42015000080,9
42015000090,9
42017000010,1
42017000100,1
42017001000,1
42017001010,1
42017001020,1
42017001030,1
42017001040,1
42017001050,1
42017001060,1
42017001070,1
42017001080,1
42017001090,1
42017000110,1
42017001100,1
42017001110,1
42017001120,1
42017001130,1
42017001140,1
42017001150,1
42017001160,1
42017001170,1
42017001180,1
42017001184,1
42017001190,1
42017000120,1
42017001200,1
42017001825,1
42017001210,1
42017001220,1
42017001230,1
42017001240,1
42017001250,1
42017001260,1
42017001270,1
42017001280,1
42017001290,1
42017000130,1
42017001300,1
42017001305,1
42017001310,1
42017001320,1
42017001330,1
42017001340,1
42017001350,1
42017001360,1
42017001370,1
42017001380,1
42017001390,1
42017000140,1
42017001400,1
42017001660,1
42017001410,1
42017001420,1
42017001430,1
42017001440,1
42017001450,1
42017001460,1
42017001470,1
42017001480,1
42017001490,1
42017000150,1
42017001500,1
42017001510,1
42017001520,1
42017001530,1
42017001540,1
42017001550,1
42017001560,1
42017001570,1
42017001580,1
42017001590,1
42017000165,1
42017001600,1
42017001610,1
42017001620,1
42017001630,1
42017001640,1
42017001652,1
42017001690,1
42017001670,1
42017001680,1
42017001700,1
42017001703,1
42017001706,1
42017001708,1
42017001710,1
42017001720,1
42017001730,1
42017001740,1
42017001755,1
42017001765,1
42017001775,1
42017001785,1
42017001790,1
42017000180,1
42017001800,1
42017001810,1
42017001820,1
42017001830,1
42017001840,1
42017001850,1
42017001860,1
42017001870,1
42017001880,1
42017001890,1
42017000190,1
42017001900,1
42017001905,1
42017001910,1
42017001915,1
42017001920,1
42017001930,1
42017001940,1
42017001950,1
42017001960,1
42017001970,1
42017001980,1
42017001990,1
42017000020,1
42017000200,1
42017002000,1
42017002010,1
42017002025,1
42017002030,1
42017002040,1
42017002050,1
42017002060,1
42017002070,1
42017002080,1
42017002090,1
42017000210,1
42017002100,1
42017002110,1
42017002115,1
42017002120,1
42017002130,1
42017002140,1
42017002150,1
42017002165,1
42017002173,1
42017002183,1
42017002190,1
42017002195,1
42017002198,1
42017000220,1
42017002200,1
42017000887,1
42017001187,1
42017002210,1
42017002220,1
42017002230,1
42017002235,1
42017002255,1
42017002245,1
42017002237,1
42017002260,1
42017002270,1
42017002280,1
42017002290,1
42017000230,1
42017002300,1
42017002310,1
42017002323,1
42017002327,1
42017002330,1
42017002340,1
42017002350,1
42017002360,1
42017002370,1
42017002380,1
42017002390,1
42017000240,1
42017002400,1
42017002410,1
42017002420,1
42017002430,1
42017002440,1
42017002450,1
42017002460,1
42017002465,1
42017002470,1
42017002480,1
42017002490,1
42017000250,1
42017002500,1
42017002510,1
42017002520,1
42017002530,1
42017002540,1
42017002550,1
42017002560,1
42017002570,1
42017002580,1
42017002590,1
42017000260,1
42017002600,1
42017002610,1
42017002620,1
42017002630,1
42017002640,1
42017002650,1
42017002660,1
42017002670,1
42017002680,1
42017002690,1
42017000270,1
42017002700,1
42017002710,1
42017002720,1
42017002730,1
42017002742,1
42017002750,1
42017002760,1
42017002770,1
42017002780,1
42017002783,1
42017002785,1
42017002787,1
42017000280,1
42017002800,1
42017002827,1
42017002805,1
42017002812,1
42017002820,1
42017002825,1
42017002830,1
42017002840,1
42017000285,1
42017002850,1
42017000290,1
42017000030,1
42017000300,1
42017000310,1
42017000740,1
42017000320,1
42017000330,1
42017000340,1
42017000350,1
42017000360,1
42017000370,1
42017000380,1
42017000390,1
42017000040,1
42017000400,1
42017000410,1
42017000420,1
42017000435,1
42017000445,1
42017000470,1
42017000480,1
42017000490,1
42017000050,1
42017000505,1
42017000515,1
42017000535,1
42017000545,1
42017000575,1
42017000585,1
42017000598,1
42017000060,1
42017000610,1
42017000620,1
42017000630,1
42017000645,1
42017000655,1
42017000670,1
42017000680,1
42017000690,1
42017000070,1
42017000700,1
42017000710,1
42017000720,1
42017000730,1
42017000750,1
42017000760,1
42017000765,1
42017000775,1
42017000780,1
42017000790,1
42017000080,1
42017000805,1
42017000810,1
42017000813,1
42017000817,1
42017000820,1
42017000832,1
42017000840,1
42017000850,1
42017000860,1
42017000870,1
42017000880,1
42017000885,1
42017000890,1
42017000090,1
42017000900,1
42017000910,1
42017000920,1
42017000930,1
42017000940,1
42017000950,1
42017000960,1
42017000980,1
42017000985,1
42017000990,1
42019000100,16
42019000110,16
42019000120,16
42019000090,16
42019000135,16
42019000150,16
42019000170,16
42019000160,16
42019000180,16
42019000190,16
42019000020,16
42019000200,16
42019000210,16
42019000220,16
42019000230,16
42019000242,16
42019000248,16
42019000254,16
42019000260,16
42019000270,16
42019000280,16
42019000290,16
42019000030,16
42019000670,16
42019000300,16
42019000310,16
42019000320,16
42019000330,16
42019000340,16
42019000351,16
42019000354,16
42019000353,16
42019000359,16
42019000358,16
42019000362,16
42019000363,16
42019000366,16
42019000367,16
42019000371,16
42019000375,16
42019000377,16
42019000379,16
42019000380,16
42019000390,16
42019000040,16
42019000400,16
42019000410,16
42019000420,16
42019000430,16
42019000440,16
42019000450,16
42019000460,16
42019000470,16
42019000480,16
42019000050,16
42019000500,16
42019000060,16
42019000510,16
42019000065,16
42019000520,16
42019000530,16
42019000540,16
42019000546,16
42019000547,16
42019000550,16
42019000556,16
42019000557,16
42019000560,16
42019000570,16
42019000580,16
42019000590,16
42019000600,16
42019000610,16
42019000620,16
42019000630,16
42019000640,16
42019000650,16
42019000660,16
42019000680,16
42019000690,16
42019000700,16
42019000710,16
42019000720,16
42019000730,16
42019000740,16
42019000750,16
42019000760,16
42019000770,16
42019000075,16
42019000845,16
42019000855,16
42019000865,16
42019000012,16
42019000014,16
42019000016,16
42021000010,13
42021001016,13
42021001035,13
42021001041,13
42021001055,13
42021001105,13
42021001125,13
42021001146,13
42025000015,7
42021001155,13
42021001190,13
42021001200,13
42021001210,13
42021001220,13
42021001230,13
42021001241,13
42021001255,13
42021001280,13
42021001290,13
42021000140,13
42021001301,13
42021001321,13
42021001338,13
42021001332,13
42021001342,13
42021001340,13
42021001350,13
42021001361,13
42021001380,13
42021001385,13
42021001395,13
42063000550,14
42021001405,13
42021001452,13
42033000380,15
42021001471,13
42021001481,13
42021001490,13
42021001510,13
42021001530,13
42021001540,13
42021000154,13
42021001505,13
42021001525,13
42021001555,13
42021001580,13
42021001595,13
42021001616,13
42063000110,14
42021001651,13
42021001660,13
42021001700,13
42021001710,13
42111000150,14
42021001720,13
42021001730,13
42021000175,13
42021001760,13
42021002010,13
42021001765,13
42021001770,13
42021001785,13
42021001800,13
42021001820,13
42021001830,13
42021001840,13
42021000881,13
42021001851,13
42021001860,13
42021001880,13
42021001890,13
42021000190,13
42021001900,13
42021001910,13
42021001920,13
42021001931,13
42021001951,13
42021001941,13
42021001995,13
42021000025,13
42021000200,13
42021000210,13
42021000220,13
42021000235,13
42021000250,13
42021000260,13
42021000270,13
42021000280,13
42021000290,13
42021000305,13
42021000595,13
42021000335,13
42021000315,13
42021000325,13
42021000350,13
42021000367,13
42021000390,13
42021000040,13
42021000405,13
42021000420,13
42021000430,13
42021000440,13
42021000457,13
42021000478,13
42021000479,13
42021000055,13
42021000520,13
42021000530,13
42021000540,13
42021000550,13
42021000560,13
42021000575,13
42021000060,13
42021000636,13
42021000660,13
42021000675,13
42021000695,13
42021000710,13
42021000720,13
42021000730,13
42021000767,13
42021000786,13
42021000080,13
42021000826,13
42021000862,13
42021000090,13
42021000942,13
42021000966,13
42021001060,13
42023000010,15
42023000100,15
42023000020,15
42023000030,15
42023000040,15
42023000050,15
42023000060,15
42023000070,15
42023000080,15
42023000090,15
42025000100,7
42025000110,7
42025000120,7
42025000130,7
42025000140,7
42025000150,7
42025000160,7
42025000170,7
42025000180,7
42025000190,7
42025000200,7
42025000210,7
42025000220,7
42025000230,7
42025000240,7
42025000250,7
42025000258,7
42025000262,7
42025000270,7
42025000280,7
42025000290,7
42025000300,7
42025000310,7
42025000320,7
42025000330,7
42025000340,7
42025000350,7
42025000360,7
42025000367,7
42025000379,7
42025000371,7
42025000376,7
42025000363,7
42025000380,7
42025000390,7
42025000040,7
42025000400,7
42025000410,7
42025000420,7
42025000428,7
42025000432,7
42025000440,7
42025000450,7
42025000460,7
42025000050,7
42025000058,7
42027000350,15
42025000062,7
42025000070,7
42025000080,7
42025000090,7
42027000010,15
42027000100,15
42027000110,15
42027000480,15
42027000120,15
42027000130,15
42027000140,15
42027000150,15
42027000160,15
42027000170,15
42027000180,15
42027000190,15
42027000020,15
42027000200,15
42027000214,15
42027000207,15
42027000212,15
42027000220,15
42027000230,15
42027000240,15
42027000250,15
42027000263,15
42027000261,15
42027000264,15
42027000265,15
42027000270,15
42027000280,15
42027000290,15
42027000030,15
42027000300,15
42027000310,15
42027000320,15
42027000330,15
42027000340,15
42027000360,15
42027000370,15
42027000380,15
42027000390,15
42027000040,15
42027000400,15
42027000410,15
42027000420,15
42027000430,15
42027000440,15
42027000450,15
42027000460,15
42027000470,15
42027000490,15
42027000050,15
42027000500,15
42027000510,15
42027000520,15
42027000530,15
42027000540,15
42027000550,15
42027000560,15
42027000535,15
42027000582,15
42027000605,15
42027000590,15
42027000060,15
42027000070,15
42027000600,15
42027000612,15
42027000630,15
42027000660,15
42027000670,15
42027000680,15
42027000690,15
42027000595,15
42027000700,15
42027000710,15
42027000720,15
42027000730,15
42027000740,15
42027000750,15
42027000760,15
42027000770,15
42027000790,15
42027000080,15
42027000800,15
42027000810,15
42027000820,15
42027000830,15
42027000840,15
42027000850,15
42027000090,15
42027000236,15
42027000205,15
42029000010,6
42029000100,6
42029000080,6
42029001000,6
42029001015,6
42029000965,6
42029001010,6
42029001020,6
42029001025,6
42029001030,6
42029001040,6
42029001050,6
42029001060,6
42029001070,6
42029001080,6
42029001090,6
42029000110,6
42029001100,6
42029001110,6
42029001120,6
42029001140,6
42029001150,6
42029001160,6
42029001170,6
42029001180,6
42029001190,6
42029000120,6
42029001200,6
42029001220,6
42029001230,6
42029001240,6
42029001245,6
42029001250,6
42029001260,6
42029001270,6
42029001275,6
42029001280,6
42029001290,6
42029000130,6
42029001300,6
42029001316,6
42029001312,6
42029001320,6
42029001350,6
42029001360,6
42029001370,6
42029001375,6
42029001378,6
42029001384,6
42029001382,6
42029001385,6
42029001390,6
42029000140,6
42029001400,6
42029001410,6
42029001415,6
42029001416,6
42029001418,6
42029001420,6
42029001431,6
42029001440,6
42029001450,6
42029001460,6
42029001472,6
42029001474,6
42029001480,6
42029000150,6
42029001500,6
42029001510,6
42029001520,6
42029001525,6
42029001530,6
42029001535,6
42029001540,6
42029001550,6
42029001560,6
42029001570,6
42029000160,6
42029001600,6
42029001610,6
42029001620,6
42029001631,6
42029001636,6
42029001641,6
42029001646,6
42029001650,6
42029001670,6
42029001680,6
42029001690,6
42029000170,6
42029001700,6
42029001705,6
42029001710,6
42029001715,6
42029001720,6
42029000715,6
42029001730,6
42029001740,6
42029001750,6
42029001760,6
42029000185,6
42029001800,6
42029001806,6
42029001810,6
42029001812,6
42029001818,6
42029001820,6
42029001824,6
42029001828,6
42029001830,6
42029001832,6
42029001835,6
42029001838,6
42029001840,6
42029001850,6
42029001860,6
42029001870,6
42029001880,6
42029001890,6
42029001910,6
42029000195,6
42029001955,6
42029001965,6
42029000020,6
42029000203,6
42029000295,6
42029000347,6
42029000602,6
42029001308,6
42029001465,6
42029001136,6
42029000206,6
42029001133,6
42029000755,6
42029000210,6
42029000213,6
42029000216,6
42029000222,6
42029000225,6
42029000230,6
42029000240,6
42029000025,6
42029000250,6
42029000260,6
42029000270,6
42029000291,6
42029000300,6
42029000310,6
42029000320,6
42029000325,6
42029000334,6
42029000340,6
42029000345,6
42029000037,6
42029000036,5
42029000350,6
42029000365,6
42029000361,6
42029000338,6
42029000371,6
42029000375,6
42029000381,6
42029000041,6
42029000410,6
42029000414,6
42029000420,6
42029000421,6
42029000428,6
42029000430,6
42029000435,6
42029000440,6
42029000450,6
42029000460,6
42029000470,6
42029000480,6
42029000490,6
42029000050,6
42029000500,6
42029000510,6
42029000520,6
42029000530,6
42029000540,6
42029000550,6
42029000560,6
42029000570,6
42029000580,6
42029000060,6
42029000622,6
42029000610,6
42029000615,6
42029000620,6
42029000625,6
42029000630,6
42029000640,6
42029000065,6
42029000650,6
42029000660,6
42029000670,6
42029000680,6
42029000690,6
42029000070,6
42029000705,6
42029000720,6
42029000730,6
42029000740,6
42029000752,6
42029000760,6
42029000770,6
42029000780,6
42029000790,6
42029000800,6
42029000810,6
42029000820,6
42029000830,6
42029000835,6
42029000840,6
42029000850,6
42029000860,6
42029000870,6
42029000895,6
42029000090,6
42029000905,6
42029000917,6
42029000925,6
42029000935,6
42029000945,6
42029000955,6
42029000975,6
42029000995,6
42029000985,6
42029000919,6
42029001005,6
42031000010,15
42031000110,15
42031000130,15
42031000440,15
42031000140,15
42031000152,15
42031000170,15
42031000180,15
42031000190,15
42031000020,15
42031000200,15
42031000210,15
42031000220,15
42031000230,15
42031000250,15
42031000270,15
42031000280,15
42031000290,15
42031000030,15
42031000310,15
42031000320,15
42031000340,15
42031000350,15
42031000370,15
42031000380,15
42031000390,15
42031000040,15
42031000400,15
420310400P1,15
42031000410,15
42031000430,15
42031000450,15
42031000460,15
42031000470,15
42031000480,15
42031000050,15
42031000500,15
42031000060,15
42031000070,15
42031000080,15
42031000090,15
42033000010,15
42033000100,15
42033000110,15
42033000120,15
42033000130,15
42033000140,15
42033000150,15
42033000160,15
42033000170,15
42033000180,15
42033000190,15
42033000020,15
42033000200,15
42033000210,15
42033000220,15
42033000230,15
42033000240,15
42033000250,15
42033000260,15
42033000270,15
42033000280,15
42033000290,15
42033000030,15
42033000300,15
42033000311,15
42033000320,15
42033000330,15
42033000340,15
42033000350,15
42033000360,15
42033000370,15
42033000390,15
42033000040,15
42033000400,15
42033000410,15
42033000420,15
42033000430,15
42033000440,15
42033000450,15
42033000460,15
42033000470,15
42033000480,15
42033000050,15
42033000500,15
42033000510,15
42033000520,15
42033000530,15
42033000540,15
42033000550,15
42033000560,15
42033000570,15
42033000580,15
42033000590,15
42033000060,15
42033000600,15
42033000610,15
42033000620,15
42033000635,15
42033000630,15
42033000640,15
42033000650,15
42033000660,15
42033000670,15
42033000680,15
42033000690,15
42033000070,15
42033000080,15
42033000700,15
42033000090,15
42035000010,15
42035000100,15
42035000110,15
42035000120,15
42035000130,15
42035000140,15
42035000150,15
42035000160,15
42035000170,15
42035000180,15
42035000190,15
42035000020,15
42035000200,15
42035000210,15
42035000220,15
42035000230,15
42035000240,15
42035000250,15
42035000265,15
42035000280,15
42035000290,15
42035000030,15
42035000300,15
42035000315,15
42035000340,15
42035000350,15
42035000360,15
42035000370,15
42035000040,15
42035000050,15
42035000060,15
42035000070,15
42035000080,15
42035000090,15
42037000010,9
42037000115,9
42037000130,9
42037000140,9
42037000150,9
42037000160,9
42037000172,9
42037000020,9
42037000220,9
42037000232,9
42037000250,9
42037000260,9
42037000275,9
42037000285,9
42037000030,9
42037000310,9
42037000335,9
420370335P1,9
42037000372,9
42037000375,9
42037000390,9
42037000422,9
42037000425,9
42037000440,9
42037000055,9
42037000470,9
42037000480,9
42037000490,9
42037000500,9
42037000510,9
42037000520,9
42037000530,9
42037000535,9
42037000540,9
42037000550,9
42037000580,9
42037000595,9
42037000612,9
42037000620,9
42037000630,9
42037000640,9
42037000070,9
42037000095,9
42039000010,16
42039000100,16
42039000110,16
42039000120,16
42039000570,16
42039000180,16
42039000130,16
42039000140,16
42039000150,16
42039000160,16
42039000170,16
42039000190,16
42039000020,16
42039000200,16
42039000210,16
42039000220,16
42039000640,16
42039000230,16
42039000240,16
42039000250,16
42039000260,16
42039000270,16
42039000280,16
42039000290,16
42039000030,16
42039000300,16
42039000310,16
42039000610,16
42039000330,16
42039000320,16
42039000340,16
42039000350,16
42039000360,16
42039000370,16
42039000460,16
42039000380,16
42039000660,16
42039000390,16
42039000040,16
42039000400,16
42039000410,16
42039000420,16
42039000430,16
42039000440,16
42039000450,16
42039000470,16
42039000480,16
42039000490,16
42039000050,16
42039000500,16
42039000510,16
42039000520,16
42039000530,16
42039000540,16
42039000550,16
42039000560,16
42039000580,16
42039000590,16
42039000060,16
42039000608,16
42039000602,16
42039000620,16
42039000630,16
42039000650,16
42039000670,16
42039000070,16
42039000080,16
42039000090,16
42041000010,10
42041000100,10
42041000110,10
42041000120,10
42041000130,10
42041000140,10
42041000150,10
42041000160,10
42041000728,10
42041000170,10
42041000191,10
42041000194,10
42041000183,10
42041000198,10
42041000202,10
42041000206,10
42041000175,10
42041000233,10
42041000340,10
42041000020,10
42041000211,10
42041000179,10
42041000187,10
42041000215,10
42041000221,10
42041000227,10
42041000239,10
42041000245,10
42041000251,10
42041000257,10
42041000263,10
42041000269,10
42041000275,10
42041000281,10
42041000290,13
42041000030,10
42041000300,10
42041000310,10
42041000320,10
42041000330,10
42041000350,10
42041000360,10
42041000370,10
42041000380,10
42041000390,10
42041000040,10
42041000400,10
42041000410,13
42041000420,10
42041000430,10
42041000440,10
42041000450,10
42041000460,10
42041000470,10
42041000475,10
42041000485,10
42041000490,10
42041000050,10
42041000500,10
42041000803,10
42041000510,10
42041000525,10
42041000540,10
42041000550,10
42041000560,10
42041000570,13
42041000580,10
42041000590,10
42041000060,10
42041000601,10
42041000602,10
42041000610,10
42041000622,10
42041000621,10
42041000640,10
42041000650,13
42055000530,13
42041000660,13
42041000670,13
42041000690,10
42041000070,10
42041000714,10
42041000712,10
42041000716,10
42041000718,10
42041000702,10
42041000706,10
42041000704,10
42041000698,10
42041000708,10
42041000731,10
42041000724,10
42041000721,10
42041000734,10
42041000748,10
42041000744,10
42041000741,10
42041000738,10
42041000760,10
42041000770,13
42041000780,13
42041000795,13
42041000080,10
42041000823,10
42041000835,10
42041000819,10
42041000827,10
42041000831,10
42041000811,10
42041000838,10
42041000815,10
42041000807,10
42041000840,13
42041000850,13
42041000870,10
42041000880,10
42041000890,10
42041000900,10
42041000090,10
42043000010,10
42043001000,10
42043001010,10
42043001020,10
42043000560,10
42043000103,10
42043001030,10
42043001040,10
42043001050,10
42043001060,10
42043001070,10
42043001082,10
42043001092,10
42043000112,10
42043001120,10
42043001135,10
42043001205,10
42043001145,10
42043001215,10
42043001155,10
42043001175,10
42043001195,10
42043001165,10
42043001185,10
42043000119,10
42043001220,10
42043001230,10
42043001240,10
42043001250,10
42043001262,10
42043001272,10
42043000127,10
42043001304,10
42043001280,10
42043001302,10
42043001292,10
42043001320,10
42043001330,10
42043001340,10
42043000135,10
42043001352,10
42043001376,10
42043001374,10
42043001362,10
42043001368,10
42043001372,10
42043001380,10
42043001390,10
42043001400,10
42043001410,10
42043001420,10
42043000144,10
42043000147,10
42043000150,10
42043000160,10
42043000170,10
42043000180,10
42043000194,10
42043000021,10
42043000200,10
42043000023,10
42043000210,10
42043000220,10
42043000230,10
42043000240,10
42043000250,10
42043000260,10
42043000270,10
42043000280,10
42043000290,10
42043000030,10
42043000300,10
42043000310,10
42043000320,10
42043000330,10
42043000340,10
42043000350,10
42043000360,10
42043000370,10
42043000380,10
42043000039,10
42043000390,10
42043000400,10
42043000410,10
42043000420,10
42043000430,10
42043000440,10
42043000450,10
42043000460,10
42043000047,10
42043000470,10
42043000480,10
42043000502,10
42043000510,10
42043000520,10
42043000530,10
42043000540,10
42043000055,10
42043000551,10
42043000565,10
42043000570,10
42043000580,10
42043000590,10
42043000600,10
42043000610,10
42043000620,10
42043000063,10
42043000630,10
42043000640,10
42043000651,10
42043000660,10
42043000670,10
42043000681,10
42043000690,10
42043000700,10
42043000071,10
42043000711,10
42043000720,10
42043000731,10
42043000740,10
42043000751,10
42043000760,10
42043000765,10
42043000775,10
42043000795,10
42043000785,10
42043000860,10
42043000850,10
42043000079,10
42043000800,10
42043000810,10
42043000820,10
42043000835,10
42043000840,10
42043000845,10
42043000087,10
42043000870,10
42043000880,10
42043000890,10
42043000900,10
42043000910,10
42043000932,10
42043000940,10
42043000095,10
42043000950,10
42043000960,10
42043000970,10
42043000980,10
42043000990,10
42043000191,10
42043000761,10
42043000766,10
42043000762,10
42043000763,10
42043001313,10
42043001311,10
42043000764,10
42043000767,10
42043000768,10
42045000010,5
42045001000,5
42045001010,5
42045001020,5
42045001015,5
42045001005,5
42045001040,5
42045001060,5
42045001050,5
42045000105,5
42045000101,5
42045001070,5
42045001080,5
42045001090,5
42045001140,5
42045001100,5
42045001110,5
42045001120,5
42045001130,5
42045001150,5
42045001160,5
42045001170,5
42045001290,5
42045001180,5
42045000120,5
42045001200,5
42045001210,5
42045001220,5
42045001230,5
42045001240,5
42045001250,5
42045001260,5
42045001270,5
42045001280,5
42045000130,5
42045001300,5
42045001310,5
42045001320,5
42045001330,5
42045001340,5
42045001350,5
42045001360,5
42045001370,5
42045001380,5
42045001390,5
42045000150,5
42045000140,5
42045001400,5
42045001410,5
42045001420,5
42045001430,5
42045001440,5
42045001450,5
42045001460,5
42045001470,5
42045001480,5
42045001490,5
42045000170,5
42045001500,5
42045001510,5
42045001520,5
42045001530,5
42045001540,5
42045001550,5
42045001560,5
42045001570,5
42045001580,5
42045001590,5
42045000160,5
42045001600,5
42045001610,5
42045001620,5
42045001630,5
42045001640,5
42045001650,5
42045001660,5
42045001670,5
42045001680,5
42045001690,5
42045001710,5
42045001700,5
42045001740,5
42045001720,5
42045001760,5
42045001860,5
42045001730,5
42045000174,5
42045000177,5
42045001750,5
42045001770,5
42045001780,5
42045001790,5
42045001800,5
42045000180,5
42045000240,5
42045001830,5
42045001820,5
42045001810,5
42045001840,5
42045001850,5
42045001870,5
42045001890,5
42045001880,5
42045000190,5
42045001900,5
42045001910,5
42045001920,5
42045001930,5
42045001955,5
42045001940,5
42045001950,5
42045001960,5
42045001970,5
42045001975,5
42045001990,5
42045001980,5
42045001995,5
42045000020,5
42045000200,5
42045000270,5
42045002000,5
42045002015,5
42045000112,5
42045002010,5
42045002020,5
42045002030,5
42045002042,5
42045002055,5
42045002045,5
42045002052,5
42045002097,5
42045002061,5
42045002072,5
42045002075,5
42045002085,5
42045002082,5
42045002095,5
42045002099,5
42045002091,5
42045000210,5
42045002100,5
42045002110,5
42045002120,5
42045002130,5
42045002140,5
42045002150,5
42045002160,5
42045002170,5
42045002180,5
42045002190,5
42045000220,5
42045002200,5
42045002210,5
42045002220,5
42045002230,5
42045002240,5
42045002250,5
42045002260,5
42045002270,5
42045002280,5
42045002290,5
42045000230,5
42045002300,5
42045002310,5
42045002321,5
42045002357,5
42045002370,5
42045002330,5
42045002340,5
42045002350,5
42045002450,5
42045002440,5
42045002430,5
42045002345,5
42045002380,5
42045002410,5
42045002390,5
42045002400,5
42045002420,5
42045002460,5
42045002470,5
42045002580,5
42045002480,5
42045002600,5
42045002490,5
42045002510,5
42045000250,5
42045002500,5
42045002520,5
42045002530,5
42045002560,5
42045002570,5
42045002540,5
42045002550,5
42045002590,5
42045000260,5
42045000315,5
42045002610,5
42045002620,5
42045002630,5
42045002640,5
42045002650,5
42045002660,5
42045002670,5
42045002680,5
42045002690,5
42045000280,5
42045000290,5
42045002700,5
42045002710,5
42045002720,5
42045002730,5
42045002750,5
42045002740,5
42045002755,5
42045002760,5
42045002770,5
42045002775,5
42045002780,5
42045002790,5
42045002800,5
42045002805,5
42045002810,5
42045002820,5
42045002825,5
42045002830,5
42045002840,5
42045002845,5
42045002850,5
42045002860,5
42045002863,5
42045002866,5
42045002870,5
42045002880,5
42045002885,5
42045002890,5
42045000345,5
42045002900,5
42045003170,5
42045002910,5
42045002921,5
42045002924,5
42045002928,5
42045002920,5
42045002912,5
42045002916,5
42045002930,5
42045002980,5
42045002950,5
42045002960,5
42045002990,5
42045002970,5
42045000030,5
42045000070,5
42045000090,5
42045003000,5
42045003010,5
42045003020,5
42045003030,5
42045003040,5
42045003050,5
42045003043,5
42045003088,5
42045003048,5
42045000305,5
42045003053,5
42045003068,5
42045003058,5
42045003063,5
42045003073,5
42045003078,5
42045003083,5
42045003110,5
42045003120,5
42045003130,5
42045003140,5
42045003210,5
42045003150,5
42045003160,5
42045003180,5
42045003190,5
42045003200,5
42045003220,5
42045003230,5
42045003240,5
42045003260,5
42045003250,5
42045003255,5
42045003280,5
42045003371,5
42045003300,5
42045003401,5
42045003320,5
42045003330,5
42045003340,5
42045003350,5
42045003362,5
42045003455,5
42045003491,5
42045003380,5
42045003390,5
42045000335,5
42045003410,5
42045003420,5
42045003445,5
42045003430,5
42045003460,5
42045003440,5
42045003450,5
42045003365,5
42045003480,5
42045003291,5
42045003500,5
42045003540,5
42045003510,5
42045003780,5
42045003520,5
42045003311,5
42045003550,5
42045003560,5
42045003570,5
42045003580,5
42045003590,5
42045000395,5
42045000360,5
42045000435,5
42045003710,5
42045003610,5
42045003620,5
42045003630,5
42045003635,5
42045003751,5
42045003660,5
42045003670,5
42045003640,5
42045003685,5
42045003600,5
42045000370,5
42045000410,5
42045003800,5
42045003720,5
42045003730,5
42045003740,5
42045003531,5
42045003760,5
42045003770,5
42045003790,5
42045000380,5
42045003555,5
42045003820,5
42045003830,5
42045003860,5
42045003840,5
42045003850,5
42045003870,5
42045003900,5
42045003930,5
42045003880,5
42045003940,5
42045003890,5
42045003910,5
42045003920,5
42045003950,5
42045000040,5
42045000420,5
42045000440,5
42045000475,5
42045000485,5
42045000495,5
42045000510,5
42045000050,5
42045000520,5
42045000530,5
42045000545,5
42045000555,5
42045000568,5
42045000578,5
42045000562,5
42045000572,5
42045000060,5
42045000630,5
42045000640,5
42045000650,5
42045000660,5
42045000670,5
42045000680,5
42045000690,5
42045000700,5
42045000730,5
42045000710,5
42045000720,5
42045000800,5
42045000740,5
42045000750,5
42045000760,5
42045000790,5
42045000770,5
42045000780,5
42045000080,5
42045000810,5
42045000816,5
42045000836,5
42045000820,5
42045000828,5
42045000824,5
42045000829,5
42045000831,5
42045000833,5
42045000834,5
42045000851,5
42045000843,5
42045000856,5
42045000860,5
42045000870,5
42045000880,5
42045000910,5
42045000900,5
42045000890,5
42045000103,5
42045000091,5
42045000099,5
42045000920,5
42045000960,5
42045000930,5
42045000940,5
42045000950,5
42045000970,5
42045000980,5
42045000990,5
42047000010,15
42047000100,15
42047000110,15
42047000122,15
42047000140,15
42047000150,15
42047000160,15
42047000170,15
42047000190,15
42047000200,15
42047000210,15
42047000220,15
42047000230,15
42047000242,15
42047000250,15
42047000262,15
42047000295,15
42047000315,15
42047000325,15
42047000335,15
42047000345,15
42047000355,15
42047000365,15
42047000375,15
42047000385,15
42047000395,15
42047000070,15
42047000080,15
42047000090,15
42049000010,16
42049000100,16
42049001000,16
42049000980,16
42049001010,16
42049000970,16
42049001020,16
42049001030,16
42049001040,16
42049001050,16
42049001060,16
42049001072,16
42049001068,16
42049001080,16
42049001090,16
42049000110,16
42049001100,16
42049001110,16
42049001125,16
42049001130,16
42049001140,16
42049001150,16
42049001160,16
42049001170,16
42049001180,16
42049001190,16
42049000120,16
42049001200,16
42049001210,16
42049001220,16
42049001230,16
42049001240,16
42049001250,16
42049001260,16
42049001270,16
42049001280,16
42049001290,16
42049000130,16
42049001300,16
42049001305,16
42049001316,16
42049001325,16
42049001320,16
42049001330,16
42049001340,16
42049001350,16
42049001360,16
42049001370,16
42049001380,16
42049001390,16
